Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
31498935,09/09/2015 12:00:00 AM,07/28/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2720 GRAND CONCOURSE,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD,EAST 196 STREET,,,ADDRESS,BRONX,,N/A,Pending,10/09/2015 04:29:17 PM,09/09/2015 04:37:05 PM,07 BRONX,BRONX,1013785,255380,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86758426084022,-73.89321498210387,"(40.86758426084022, -73.89321498210387)"
31498936,09/09/2015 12:00:00 AM,09/15/2015 04:35:52 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11235,3054 BRIGHTON    8 STREET,BRIGHTON    8 STREET,OCEAN VIEW AVENUE,BEND,,,ADDRESS,BROOKLYN,,N/A,Closed,10/09/2015 02:35:46 PM,09/15/2015 04:35:52 PM,13 BROOKLYN,BROOKLYN,995247,150125,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57872765903319,-73.96041185843616,"(40.57872765903319, -73.96041185843616)"
31498943,09/09/2015 12:00:00 AM,07/21/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10302,285 NICHOLAS AVENUE,NICHOLAS AVENUE,BLACKFORD AVENUE,HOOKER PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,10/09/2015 03:25:51 PM,09/09/2015 03:40:07 PM,01 STATEN ISLAND,STATEN ISLAND,944927,169875,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63285691256505,-74.14167389076954,"(40.63285691256505, -74.14167389076954)"
31499056,09/09/2015 12:00:00 AM,12/08/2015 10:58:27 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,1646 UNION ST,UNION ST,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/09/2015 02:46:40 AM,12/08/2015 10:58:27 AM,Unspecified BROOKLYN,BROOKLYN,1002477,182585,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66781162076776,-73.93429691559632,"(40.66781162076776, -73.93429691559632)"
31499057,09/10/2015 12:00:00 AM,09/15/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11235,3041 BRIGHTON 7TH STREET,BRIGHTON 7TH STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/10/2015 12:48:31 AM,09/15/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,995153,150147,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.578788160796606,-73.96075021385711,"(40.578788160796606, -73.96075021385711)"
31499137,09/09/2015 12:00:00 AM,09/02/2015 04:30:12 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11377,40-20 67 STREET,67 STREET,ROOSEVELT AVENUE,66 STREET,,,ADDRESS,Woodside,,N/A,Pending,10/09/2015 12:09:25 PM,09/09/2015 12:14:40 PM,02 QUEENS,QUEENS,1012502,210984,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74573379816436,-73.89804055076401,"(40.74573379816436, -73.89804055076401)"
31499138,09/09/2015 12:00:00 AM,09/11/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10458,262 EAST  197 STREET,EAST  197 STREET,BRIGGS AVENUE,BAINBRIDGE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,10/09/2015 10:20:39 AM,09/11/2015 12:00:00 AM,07 BRONX,BRONX,1014788,255616,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.868228595521444,-73.88958752226145,"(40.868228595521444, -73.88958752226145)"
31500116,09/09/2015 12:00:00 AM,10/07/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11218,408 EAST 5TH STREET,EAST 5TH STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/09/2015 05:35:39 AM,10/07/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,991023,173251,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64220800474373,-73.9755946563044,"(40.64220800474373, -73.9755946563044)"
31500127,09/09/2015 12:00:00 AM,08/03/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11225,101 LINCOLN ROAD,LINCOLN ROAD,FLATBUSH AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,10/09/2015 01:00:15 PM,09/09/2015 01:09:12 PM,09 BROOKLYN,BROOKLYN,995593,180120,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66105723901385,-73.95911589501321,"(40.66105723901385, -73.95911589501321)"
31500182,09/09/2015 12:00:00 AM,10/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11217,158 BERKELEY PLACE,BERKELEY PLACE,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/09/2015 09:08:30 AM,10/06/2015 12:00:00 AM,06 BROOKLYN,BROOKLYN,991011,185314,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.675318295009376,-73.97562580143125,"(40.675318295009376, -73.97562580143125)"
31500186,09/09/2015 12:00:00 AM,08/03/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11225,101 LINCOLN ROAD,LINCOLN ROAD,FLATBUSH AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,10/09/2015 03:25:48 PM,09/09/2015 03:33:15 PM,09 BROOKLYN,BROOKLYN,995593,180120,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66105723901385,-73.95911589501321,"(40.66105723901385, -73.95911589501321)"
31501182,09/11/2015 12:00:00 AM,09/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216,1159 BEDFORD AVENUE,BEDFORD AVENUE,MADISON STREET,PUTNAM AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/11/2015 12:40:31 AM,09/23/2015 12:00:00 AM,03 BROOKLYN,BROOKLYN,997008,188429,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.683861651326765,-73.95400001839234,"(40.683861651326765, -73.95400001839234)"
31501184,09/10/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11208,33 ESSEX STREET,ESSEX STREET,JAMAICA AVENUE,RIDGEWOOD AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,10/10/2015 05:37:18 PM,09/29/2015 10:04:17 AM,05 BROOKLYN,BROOKLYN,1016511,188408,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68375441386711,-73.88368056215153,"(40.68375441386711, -73.88368056215153)"
31501185,09/10/2015 12:00:00 AM,09/01/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11236,1060 EAST  103 STREET,EAST  103 STREET,AVENUE J,AVENUE K,,,ADDRESS,BROOKLYN,,N/A,Pending,10/10/2015 03:03:55 PM,09/01/2015 12:00:00 AM,18 BROOKLYN,BROOKLYN,1013899,173871,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64386273364142,-73.89316223977063,"(40.64386273364142, -73.89316223977063)"
31501198,09/10/2015 12:00:00 AM,10/15/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11385,1612 CENTRE STREET,CENTRE STREET,WYCKOFF AVENUE,CYPRESS AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,10/10/2015 07:35:49 AM,10/15/2015 12:00:00 AM,05 QUEENS,QUEENS,1010618,193167,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69683628198926,-73.90490956720313,"(40.69683628198926, -73.90490956720313)"
31501200,09/10/2015 12:00:00 AM,10/08/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,509 WILSON AVENUE,WILSON AVENUE,HANCOCK STREET,WEIRFIELD STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/10/2015 01:55:55 PM,10/08/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008949,191512,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69229850842125,-73.91093451531027,"(40.69229850842125, -73.91093451531027)"
31501217,09/10/2015 12:00:00 AM,09/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,506 WEST  172 STREET,WEST  172 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/10/2015 12:43:11 PM,09/25/2015 12:00:00 AM,12 MANHATTAN,MANHATTAN,1002094,246213,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.842454962346665,-73.93550865859358,"(40.842454962346665, -73.93550865859358)"
31501225,09/11/2015 12:00:00 AM,09/25/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10453,2055 GRAND CONCOURSE,GRAND CONCOURSE,,,,,LATLONG,BRONX,,N/A,Closed,10/11/2015 02:07:08 AM,09/25/2015 12:00:00 AM,Unspecified BRONX,BRONX,1010833,250015,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85286834205989,-73.90390932968609,"(40.85286834205989, -73.90390932968609)"
31501229,09/10/2015 12:00:00 AM,09/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,11432,175-14 HILLSIDE AVENUE,HILLSIDE AVENUE,175 STREET,178 STREET,,,ADDRESS,Jamaica,,N/A,Closed,10/10/2015 04:50:51 PM,09/29/2015 12:00:00 AM,12 QUEENS,QUEENS,1043177,198690,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71183866768513,-73.78744464875722,"(40.71183866768513, -73.78744464875722)"
31501230,09/10/2015 12:00:00 AM,09/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029,1555 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 99 STREET,EAST 100 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,10/10/2015 10:10:08 AM,09/29/2015 12:00:00 AM,11 MANHATTAN,MANHATTAN,998275,226377,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.788017594716045,-73.94935264049123,"(40.788017594716045, -73.94935264049123)"
31501235,09/10/2015 12:00:00 AM,09/29/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10469,3646 BRONXWOOD AVENUE,BRONXWOOD AVENUE,EAST 214 STREET,EAST 215 STREET,,,ADDRESS,BRONX,,N/A,Closed,10/10/2015 09:33:35 AM,09/29/2015 12:00:00 AM,12 BRONX,BRONX,1023313,259432,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87866871986358,-73.85874253067416,"(40.87866871986358, -73.85874253067416)"
31501245,09/10/2015 12:00:00 AM,09/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10032,,,,,BROADWAY,FT WASHINGTON AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,10/10/2015 08:51:33 PM,09/14/2015 12:00:00 AM,12 MANHATTAN,MANHATTAN,999755,243608,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83530941258234,-73.94396823407129,"(40.83530941258234, -73.94396823407129)"
31501246,09/10/2015 12:00:00 AM,10/01/2015 11:12:37 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11221,,,,,THROOP AVENUE,LEXINGTON AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,10/10/2015 08:01:18 PM,10/01/2015 11:12:37 AM,03 BROOKLYN,BROOKLYN,1000314,190193,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68869804390837,-73.94207577036057,"(40.68869804390837, -73.94207577036057)"
31502068,09/10/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10030,108 WEST  144 STREET,WEST  144 STREET,LENOX AVENUE,7 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,10/10/2015 05:41:29 PM,09/10/2015 12:00:00 AM,10 MANHATTAN,MANHATTAN,1001619,238025,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81998220576017,-73.93724659109952,"(40.81998220576017, -73.93724659109952)"
31502074,09/10/2015 12:00:00 AM,08/05/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033,700 WEST  176 STREET,WEST  176 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,10/10/2015 01:16:20 PM,08/05/2015 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001274,247849,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.846946920225996,-73.93846812783478,"(40.846946920225996, -73.93846812783478)"
31502212,09/10/2015 12:00:00 AM,09/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,10452,171 WEST  167 STREET,WEST  167 STREET,BEND,DR M L KING JR BOULEVARD,,,ADDRESS,BRONX,,N/A,Closed,10/10/2015 06:41:32 PM,09/30/2015 12:00:00 AM,04 BRONX,BRONX,1004332,244351,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.837339510139756,-73.92742571356557,"(40.837339510139756, -73.92742571356557)"
31502216,09/10/2015 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,11207,,,,,BROADWAY,MOFFAT STREET,INTERSECTION,BROOKLYN,,N/A,Assigned,10/10/2015 07:58:00 PM,09/10/2015 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008998,188158,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.683092415737896,-73.91077013972507,"(40.683092415737896, -73.91077013972507)"
31502222,09/10/2015 12:00:00 AM,09/18/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11435,147-17 106TH AVE,106TH AVE,,,,,LATLONG,JAMAICA,,N/A,Closed,10/10/2015 04:02:34 AM,09/18/2015 12:00:00 AM,Unspecified QUEENS,QUEENS,1038955,192767,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.695608577782856,-73.80272187070261,"(40.695608577782856, -73.80272187070261)"
31502227,09/10/2015 12:00:00 AM,01/07/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029,189 EAST  100 STREET,EAST  100 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,10/10/2015 06:23:04 AM,01/07/2016 12:00:00 AM,11 MANHATTAN,MANHATTAN,998669,226356,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78795932130631,-73.94792986524837,"(40.78795932130631, -73.94792986524837)"
31502229,09/10/2015 12:00:00 AM,09/17/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11215,371 13 STREET,13 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/10/2015 07:39:23 PM,09/17/2015 12:00:00 AM,06 BROOKLYN,BROOKLYN,988554,181530,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.664933596545765,-73.98448599062266,"(40.664933596545765, -73.98448599062266)"
31502230,09/10/2015 12:00:00 AM,09/14/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11201,175 REMSEN STREET,REMSEN STREET,CLINTON STREET,COURT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,10/10/2015 10:44:41 AM,09/14/2015 12:00:00 AM,02 BROOKLYN,BROOKLYN,986570,191867,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.693307061952666,-73.99163387121683,"(40.693307061952666, -73.99163387121683)"
31502237,09/10/2015 12:00:00 AM,09/30/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,941 ST JOHNS PLACE,ST JOHNS PLACE,NEW YORK AVENUE,BROOKLYN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,10/10/2015 01:22:55 PM,09/30/2015 12:00:00 AM,08 BROOKLYN,BROOKLYN,999003,183910,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.671454919638435,-73.94681678159499,"(40.671454919638435, -73.94681678159499)"
31502243,09/10/2015 12:00:00 AM,09/23/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11206,PULASKI STREET,PULASKI STREET,MARCY AVENUE,TOMPKINS AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,10/10/2015 03:18:29 PM,09/23/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,998890,191614,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.692600830779504,-73.94720739858188,"(40.692600830779504, -73.94720739858188)"
31503026,09/10/2015 12:00:00 AM,09/08/2015 04:50:33 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,529 WEST  158 STREET,WEST  158 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Pending,10/10/2015 12:18:06 PM,09/08/2015 04:50:33 PM,12 MANHATTAN,MANHATTAN,1000153,243094,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.833897923518236,-73.94253116590954,"(40.833897923518236, -73.94253116590954)"
31503098,09/10/2015 12:00:00 AM,09/24/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11209,480 72ND STREET,72ND STREET,,,,,LATLONG,BROOKLYN,,N/A,Closed,10/10/2015 02:51:23 PM,09/24/2015 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,978134,169463,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.631811230529266,-74.02203452357779,"(40.631811230529266, -74.02203452357779)"
31503130,09/10/2015 12:00:00 AM,08/31/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10032,516 WEST  159 STREET,WEST  159 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Pending,10/10/2015 11:07:49 AM,08/31/2015 12:00:00 AM,12 MANHATTAN,MANHATTAN,1000341,243281,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.834410843940695,-73.94185133999672,"(40.834410843940695, -73.94185133999672)"
31503145,09/10/2015 12:00:00 AM,08/06/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,719 CROTONA PARK NORTH,CROTONA PARK NORTH,CROTONA AVENUE,CLINTON AVENUE,,,ADDRESS,BRONX,,N/A,Pending,10/10/2015 10:26:31 AM,08/06/2015 12:00:00 AM,06 BRONX,BRONX,1013708,246010,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84186668092562,-73.89353455327984,"(40.84186668092562, -73.89353455327984)"
31503180,09/10/2015 12:00:00 AM,09/03/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,3820 BAILEY AVENUE,BAILEY AVENUE,WEST 238 STREET,BEND,,,ADDRESS,BRONX,,N/A,Pending,10/10/2015 02:16:23 PM,09/03/2015 12:00:00 AM,08 BRONX,BRONX,1012649,261542,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.884500765486926,-73.89729611230423,"(40.884500765486926, -73.89729611230423)"
31503942,09/10/2015 12:00:00 AM,09/18/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11433,110-27 156 STREET,156 STREET,BRINKERHOFF AVENUE,111 AVENUE,,,ADDRESS,Jamaica,,N/A,Closed,10/10/2015 09:34:37 AM,09/18/2015 12:00:00 AM,12 QUEENS,QUEENS,1041487,190988,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69070963401789,-73.79360607688247,"(40.69070963401789, -73.79360607688247)"
31503943,09/10/2015 12:00:00 AM,07/02/2015 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Mixed Use Building,10472,1306 FTELEY AVENUE,FTELEY AVENUE,EAST 172 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,N/A,Pending,10/10/2015 09:20:51 PM,07/02/2015 12:00:00 AM,09 BRONX,BRONX,1019584,242640,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.832595460740365,-73.87231562559691,"(40.832595460740365, -73.87231562559691)"
31504043,09/10/2015 12:00:00 AM,10/27/2015 04:10:08 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11436,142-25 SUTTER AVENUE,SUTTER AVENUE,142 STREET,143 STREET,,,ADDRESS,Jamaica,,N/A,Closed,10/10/2015 12:29:49 PM,10/27/2015 04:10:08 PM,12 QUEENS,QUEENS,1040414,184344,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67248028741433,-73.797530625897,"(40.67248028741433, -73.797530625897)"
31504059,09/10/2015 12:00:00 AM,09/08/2015 08:15:09 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11421,91-11 JAMAICA AVENUE,JAMAICA AVENUE,91 STREET,92 STREET,,,ADDRESS,Woodhaven,,N/A,Pending,10/10/2015 07:17:29 PM,09/08/2015 08:15:09 AM,09 QUEENS,QUEENS,1024818,191827,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.693104595595585,-73.85370851762865,"(40.693104595595585, -73.85370851762865)"
